6071;13;2122002053;Giro;PY-IN-23003805;;2023-01-24;Jefri;MEGA;31803150;HT0115;PT. MILLENNIUM SIRIH JKT HTL;MILLENIUM SIRIH HOTEL;2022-12-31;A/R Invoice;SO20221213339;SS20221208827;NULL;460000
6442;13;2122003541;Giro;PY-IN-23003805;;2023-01-24;Jefri;MEGA;31803150;HT0115;PT. MILLENNIUM SIRIH JKT HTL;MILLENIUM SIRIH HOTEL;2022-12-31;A/R Invoice;SO20221219905;SS20221208827;NULL;900000
7145;13;2122006098;Giro;PY-IN-23003805;;2023-01-24;Jefri;MEGA;31803150;HT0115;PT. MILLENNIUM SIRIH JKT HTL;MILLENIUM SIRIH HOTEL;2022-12-31;A/R Invoice;SO20221225563;SS20221208827;NULL;3390000
7146;13;2122006102;Giro;PY-IN-23003805;;2023-01-24;Jefri;MEGA;31803150;HT0115;PT. MILLENNIUM SIRIH JKT HTL;MILLENIUM SIRIH HOTEL;2022-12-31;A/R Invoice;SO20221225568;SS20221208827;NULL;1653750
7204;13;2122006294;Giro;PY-IN-23003805;;2023-01-24;Jefri;MEGA;31803150;HT0115;PT. MILLENNIUM SIRIH JKT HTL;MILLENIUM SIRIH HOTEL;2022-12-31;A/R Invoice;SO20221226858;SS20221208827;NULL;6990000
8272;13;2123000033;Giro;PY-IN-23003805;;2023-01-24;Jefri;MEGA;31803150;HT0115;PT. MILLENNIUM SIRIH JKT HTL;MILLENIUM SIRIH HOTEL;2022-12-31;A/R Invoice;SO20221203154;SS20221208827;NULL;2461250
8387;13;2123001004;Giro;PY-IN-23003805;;2023-01-24;Jefri;MEGA;31803150;HT0115;PT. MILLENNIUM SIRIH JKT HTL;MILLENIUM SIRIH HOTEL;2022-12-31;A/R Invoice;SO20221210035;SS20221208827;NULL;440000
9122;13;2123004662;Giro;PY-IN-23003805;;2023-01-24;Jefri;MEGA;31803150;HT0115;PT. MILLENNIUM SIRIH JKT HTL;MILLENIUM SIRIH HOTEL;2022-12-31;A/R Invoice;SO20221228738;SS20221208827;NULL;900000
49874;13;SDL-230109481;Tukar Faktur;PY-IN-23003926;;2023-01-20;Ridwan;MILENIA;259599600;RS1640;H.ISWADI;H.ISWADI;2023-01-11;A/R Invoice;SO20301110162;SS20230101432;NULL;129801100
49957;13;SDL-230103387;Tukar Faktur;PY-IN-23003926;;2023-01-20;Ridwan;MILENIA;259599600;RS1640;H.ISWADI;H.ISWADI;2023-01-05;A/R Invoice;SO20301103831;SS20230101432;NULL;129798500
1980;13;SDL-230101812;Tukar Faktur;PY-IN-23003932;;2023-01-20;Tyo;MILENIA;19313260;RS1120;PT. CITRA ANGSANA PERKASA;PT. CITRA ANGSANA PERKASA;2023-01-04;A/R Invoice;SO20301102211;SS20230101759;NULL;1571760
22669;13;SINV-230100237;Tukar Faktur;PY-IN-23003932;;2023-01-20;Tyo;MILENIA;19313260;RS1120;PT. CITRA ANGSANA PERKASA;PT. CITRA ANGSANA PERKASA;2023-01-05;A/R Invoice;SO20301104254;SS20230101201;NULL;2956500
48243;13;SINV-230100805;Tukar Faktur;PY-IN-23003932;;2023-01-20;Tyo;MILENIA;19313260;RS1120;PT. CITRA ANGSANA PERKASA;PT. CITRA ANGSANA PERKASA;2023-01-05;A/R Invoice;SO20301104255;SS20230101582;NULL;14785000
46813;13;SDL-230102396;Tukar Faktur;PY-IN-23003933;;2023-01-20;Jhon;MILENIA;2400000;RS0039;CV. CAHAYA SAKTI;TAMANI CAFE;2023-01-04;A/R Invoice;SO20301102552;SS20230100780;NULL;2400000
1915;13;SDL-230102442;Tukar Faktur;PY-IN-23003935;;2023-01-20;Affen;MILENIA;1956886;RS2699;PT ADHIBOGA VISI PRAKARSA;PT ADHIBOGA VISI PRAKARSA;2023-01-04;A/R Invoice;SO20301102081;SS20230101560;NULL;906293
49231;13;SINV-230101008;Tukar Faktur;PY-IN-23003935;;2023-01-20;Affen;MILENIA;1956886;RS2699;PT ADHIBOGA VISI PRAKARSA;PT ADHIBOGA VISI PRAKARSA;2023-01-07;A/R Invoice;SO20301107232;SS20230101560;NULL;906293
49235;13;SINV-230101009;Tukar Faktur;PY-IN-23003935;;2023-01-20;Affen;MILENIA;1956886;RS2699;PT ADHIBOGA VISI PRAKARSA;PT ADHIBOGA VISI PRAKARSA;2023-01-07;A/R Invoice;SO20301107233;SS20230101560;NULL;144300
674;13;SDL-230100738;Tukar Faktur;PY-IN-23003937;;2023-01-20;Affen;MILENIA;13985813;RS1985;PT PIONEERINDO GOURMET INTERNATIONAL TBK;PT PIONEERINDO GOURMET INTERNATIONAL TBK;2023-01-03;A/R Invoice;SO20301100987;SS20230101374;NULL;5669924
675;13;SDL-230100734;Tukar Faktur;PY-IN-23003937;;2023-01-20;Affen;MILENIA;13985813;RS1985;PT PIONEERINDO GOURMET INTERNATIONAL TBK;PT PIONEERINDO GOURMET INTERNATIONAL TBK;2023-01-03;A/R Invoice;SO20301100988;SS20230101374;NULL;8315889
1864;13;SDL-230102423;Tukar Faktur;PY-IN-23003939;;2023-01-20;Affen;MILENIA;11076200;RS1480;PT HARUM RAHAYU CITRA;HARD ROCK CAFE;2023-01-04;A/R Invoice;SO20301102513;SS20230101244;NULL;1695200
48760;13;SINV-230100927;Tukar Faktur;PY-IN-23003939;;2023-01-20;Affen;MILENIA;11076200;RS1480;PT HARUM RAHAYU CITRA;HARD ROCK CAFE;2023-01-07;A/R Invoice;SO20301106733;SS20230101797;NULL;6462000
48766;13;SINV-230100928;Tukar Faktur;PY-IN-23003939;;2023-01-20;Affen;MILENIA;11076200;RS1480;PT HARUM RAHAYU CITRA;HARD ROCK CAFE;2023-01-07;A/R Invoice;SO20301106734;SS20230101797;NULL;46000
50433;13;SINV-230101310;Tukar Faktur;PY-IN-23003939;;2023-01-20;Affen;MILENIA;11076200;RS1480;PT HARUM RAHAYU CITRA;HARD ROCK CAFE;2023-01-09;A/R Invoice;SO20301106763;SS20230101797;NULL;2873000
49263;13;SINV-230101015;Tukar Faktur;PY-IN-23003941;;2023-01-20;Susilo;MILENIA;359640;RS2778;PT MURINO BERJAYA INDONESIA;PT MURINO BERJAYA INDONESIA;2023-01-06;A/R Invoice;SO20301104857;SS20230101397;NULL;359640
50500;13;SINV-230101330;Tukar Faktur;PY-IN-23003942;;2023-01-20;Susilo;MILENIA;1411200;RS3101;PT SOC PIK ANUGERAH INDONESIA;PT SOC PIK ANUGERAH INDONESIA;2023-01-09;A/R Invoice;SO20301106928;SS20230101616;NULL;1411200
22444;13;SINV-230100159;Tukar Faktur;PY-IN-23003943;;2023-01-20;Tyo;VINNY;2603160;PS0207;TAM ABDUL MAJID;TAM ABDUL MAJID;2023-01-05;A/R Invoice;SO20301101590;SS20230102045;NULL;1100000
46777;13;SDL-230102508;Tukar Faktur;PY-IN-23003943;;2023-01-20;Tyo;VINNY;2603160;PS0207;TAM ABDUL MAJID;TAM ABDUL MAJID;2023-01-04;A/R Invoice;SO20301101594;SS20230100926;NULL;830280
46780;13;SDL-230300030;Tukar Faktur;PY-IN-23003943;;2023-01-20;Tyo;VINNY;2603160;PS0207;TAM ABDUL MAJID;TAM ABDUL MAJID;2023-01-04;A/R Invoice;SO20301101596;SS20230100926;NULL;220000
46782;13;SDL-230102493;Tukar Faktur;PY-IN-23003943;;2023-01-20;Tyo;VINNY;2603160;PS0207;TAM ABDUL MAJID;TAM ABDUL MAJID;2023-01-04;A/R Invoice;SO20301101600;SS20230100926;NULL;452880
47166;13;SINV-230100594;Tukar Faktur;PY-IN-23003945;;2023-01-20;Bibit;MILENIA;3628800;RS2252;PT SOC ANUGRAH INDONESIA;PT SOC ANUGRAH INDONESIA;2023-01-05;A/R Invoice;SO20301104093;SS20230101610;NULL;1008000
48937;13;SINV-230100959;Tukar Faktur;PY-IN-23003945;;2023-01-20;Bibit;MILENIA;3628800;RS2252;PT SOC ANUGRAH INDONESIA;PT SOC ANUGRAH INDONESIA;2023-01-07;A/R Invoice;SO20301106873;SS20230101610;NULL;604800
50476;13;SINV-230101322;Tukar Faktur;PY-IN-23003945;;2023-01-20;Bibit;MILENIA;3628800;RS2252;PT SOC ANUGRAH INDONESIA;PT SOC ANUGRAH INDONESIA;2023-01-09;A/R Invoice;SO20301106874;SS20230101610;NULL;1008000
794;13;SDL-230100246;Tukar Faktur;PY-IN-23003945;;2023-01-20;Bibit;MILENIA;3628800;RS2252;PT SOC ANUGRAH INDONESIA;PT SOC ANUGRAH INDONESIA;2023-01-03;A/R Invoice;SO20301100595;SS20230100928;NULL;1008000
22670;13;SDL-230101615;Tukar Faktur;PY-IN-23003946;;2023-01-20;AMIR;VINNY;15300000;PS0972;PT DAPOER REKA BOGA;PT DAPOER REKA BOGA;2023-01-04;A/R Invoice;SO20301102753;SS20230100976;NULL;2750000
46424;13;SINV-230100379;Tukar Faktur;PY-IN-23003946;;2023-01-20;AMIR;VINNY;15300000;PS0972;PT DAPOER REKA BOGA;PT DAPOER REKA BOGA;2023-01-05;A/R Invoice;SO20301102721;SS20230100976;NULL;7200000
46621;13;SINV-230100401;Tukar Faktur;PY-IN-23003946;;2023-01-20;AMIR;VINNY;15300000;PS0972;PT DAPOER REKA BOGA;PT DAPOER REKA BOGA;2023-01-05;A/R Invoice;SO20301103053;SS20230101217;NULL;550000
1770;13;SDL-230102326;Tukar Faktur;PY-IN-23003948;;2023-01-20;Bayu;VINNY;11061150;PS0427;PT INDO FRESCO NUSANTARA;PT INDO FRESCO NUSANTARA;2023-01-04;A/R Invoice;SO20301101606;SS20230100611;NULL;2403150
47368;13;SINV-230100637;Tukar Faktur;PY-IN-23003948;;2023-01-20;Bayu;VINNY;11061150;PS0427;PT INDO FRESCO NUSANTARA;PT INDO FRESCO NUSANTARA;2023-01-05;A/R Invoice;SO20301104335;SS20230101842;NULL;4129200
50326;13;SINV-230101288;Tukar Faktur;PY-IN-23003948;;2023-01-20;Bayu;VINNY;11061150;PS0427;PT INDO FRESCO NUSANTARA;PT INDO FRESCO NUSANTARA;2023-01-06;A/R Invoice;SO20301105470;SS20230101842;NULL;3196800
1998;13;SDL-230101729;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-04;A/R Invoice;SO20301102230;SS20230101262;NULL;1942500
50914;13;SDL-230113310;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-18;A/R Invoice;SO20301115870;SS20230101105;NULL;432900
50916;13;SDL-230113311;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-18;A/R Invoice;SO20301115830;SS20230101105;NULL;46000
50918;13;SDL-230113312;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-18;A/R Invoice;SO20301115819;SS20230101105;NULL;250000
50920;13;SDL-230113313;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-18;A/R Invoice;SO20301115848;SS20230101104;NULL;432900
50922;13;SDL-230113314;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-18;A/R Invoice;SO20301115840;SS20230101104;NULL;1082250
50924;13;SDL-230113315;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-18;A/R Invoice;SO20301115860;SS20230101103;NULL;777000
50933;13;SDL-230113317;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-18;A/R Invoice;SO20301115862;SS20230101103;NULL;865800
50967;13;SDL-230113795;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-18;A/R Invoice;SO20301115789;SS20230101105;NULL;723800
51673;13;SINV-230101570;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-11;A/R Invoice;SO20301108985;SS20230102136;NULL;1165500
51947;13;SINV-230101621;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-11;A/R Invoice;SO20301109969;SS20230102138;NULL;2031300
51954;13;SINV-230101622;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-11;A/R Invoice;SO20301109971;SS20230102138;NULL;2164500
51975;13;SDL-230108472;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-10;A/R Invoice;SO20301107927;SS20230102136;NULL;305250
51977;13;SDL-230108468;Tukar Faktur;PY-IN-23003951;;2023-01-20;AMIR;VINNY;14251000;RS2682;PT LOKAL SINTESA DARMA;PT LOKAL SINERGI DAMAI;2023-01-10;A/R Invoice;SO20301107929;SS20230102136;NULL;2031300
22787;13;SDL-230102627;Tukar Faktur;PY-IN-23003952;;2023-01-20;Yohanes;VINNY;1507620;UM0069;ACHMAD ANDHYKA DARWIN;GUDANG ROTTIE;2023-01-04;A/R Invoice;SO20301102925;SS20230101172;NULL;1350000
22788;13;SDL-230102603;Tukar Faktur;PY-IN-23003952;;2023-01-20;Yohanes;VINNY;1507620;UM0069;ACHMAD ANDHYKA DARWIN;GUDANG ROTTIE;2023-01-04;A/R Invoice;SO20301102932;SS20230101172;NULL;157620
48595;13;SDL-230108425;Tukar Faktur;PY-IN-23003953;;2023-01-20;Yanto;VINNY;2226660;PS0385;PT SUVARNA LAND;PT SUVARNA LAND;2023-01-10;A/R Invoice;SO20301107962;SS20230101402;NULL;399600
47995;13;SDL-230105040;Tukar Faktur;PY-IN-23003965;;2023-01-20;Affen;DIAN;2445744;RQ0010;PT. MOG INDONESIA;(IN ACTIVE)MOS BURGER;2023-01-06;A/R Invoice;SO20301105099;SS20230101655;NULL;966144
48008;13;SDL-230105034;Tukar Faktur;PY-IN-23003965;;2023-01-20;Affen;DIAN;2445744;RQ0010;PT. MOG INDONESIA;(IN ACTIVE)MOS BURGER;2023-01-06;A/R Invoice;SO20301105100;SS20230101655;NULL;662700
562;13;SDL-230102069;Tukar Faktur;PY-IN-23003965;;2023-01-20;Affen;DIAN;2445744;RQ0010;PT. MOG INDONESIA;(IN ACTIVE)MOS BURGER;2023-01-04;A/R Invoice;SO20301101697;SS20230101655;NULL;384000
564;13;SDL-230102063;Tukar Faktur;PY-IN-23003965;;2023-01-20;Affen;DIAN;2445744;RQ0010;PT. MOG INDONESIA;(IN ACTIVE)MOS BURGER;2023-01-04;A/R Invoice;SO20301101700;SS20230101655;NULL;432900
51632;13;SINV-230101562;Tukar Faktur;PY-IN-23003998;;2023-01-20;Tyo;MILENIA;1702000;RS1120;PT. CITRA ANGSANA PERKASA;PT. CITRA ANGSANA PERKASA;2023-01-10;A/R Invoice;SO20301108668;SS20230102152;NULL;1702000
52303;13;SDL-230108270;Tukar Faktur;PY-IN-23004006;;2023-01-20;Affen;MILENIA;10739500;RS1480;PT HARUM RAHAYU CITRA;HARD ROCK CAFE;2023-01-10;A/R Invoice;SO20301108521;SS20230102194;NULL;4162600
52307;13;SDL-230108262;Tukar Faktur;PY-IN-23004006;;2023-01-20;Affen;MILENIA;10739500;RS1480;PT HARUM RAHAYU CITRA;HARD ROCK CAFE;2023-01-10;A/R Invoice;SO20301108526;SS20230102194;NULL;6255000
52627;13;SDL-230107987;Tukar Faktur;PY-IN-23004006;;2023-01-20;Affen;MILENIA;10739500;RS1480;PT HARUM RAHAYU CITRA;HARD ROCK CAFE;2023-01-10;A/R Invoice;SO20301108929;SS20230102194;NULL;321900
52225;13;SINV-230101674;Tukar Faktur;PY-IN-23004010;;2023-01-20;Susilo;MILENIA;5453820;RS3101;PT SOC PIK ANUGERAH INDONESIA;PT SOC PIK ANUGERAH INDONESIA;2023-01-11;A/R Invoice;SO20301110296;SS20230102250;NULL;1411200
52773;13;SINV-230101802;Tukar Faktur;PY-IN-23004010;;2023-01-20;Susilo;MILENIA;5453820;RS3101;PT SOC PIK ANUGERAH INDONESIA;PT SOC PIK ANUGERAH INDONESIA;2023-01-12;A/R Invoice;SO20301111070;SS20230102250;NULL;2664000
52780;13;SINV-230101803;Tukar Faktur;PY-IN-23004010;;2023-01-20;Susilo;MILENIA;5453820;RS3101;PT SOC PIK ANUGERAH INDONESIA;PT SOC PIK ANUGERAH INDONESIA;2023-01-12;A/R Invoice;SO20301111071;SS20230102250;NULL;1378620
52846;13;SINV-230101820;Tukar Faktur;PY-IN-23004017;;2023-01-20;Bibit;MILENIA;2930400;RS2252;PT SOC ANUGRAH INDONESIA;PT SOC ANUGRAH INDONESIA;2023-01-12;A/R Invoice;SO20301111207;SS20230102251;NULL;2930400
50040;13;SINV-230101217;Tukar Faktur;PY-IN-23004031;;2023-01-20;Irfan;EVA;2830200;RS1187;PT. SAPTA KREASI RASA;PT. SAPTA KREASI RASA;2023-01-06;A/R Invoice;SO20301105318;SS20230101403;NULL;2830200
49749;13;SDL-230105131;Tukar Faktur;PY-IN-23004044;;2023-01-20;Susilo;EVA;94363600;RS1933;PT MAJU MAPAN YIC;PT MAJU MAPAN YIC;2023-01-06;A/R Invoice;SO20301105052;SS20230101459;NULL;12000000
52146;13;SINV-230101659;Tukar Faktur;PY-IN-23004044;;2023-01-20;Susilo;EVA;94363600;RS1933;PT MAJU MAPAN YIC;PT MAJU MAPAN YIC;2023-01-11;A/R Invoice;SO20301110197;SS20230101724;NULL;24242400
53634;13;SDL-230114528;Tukar Faktur;PY-IN-23004044;;2023-01-20;Susilo;EVA;94363600;RS1933;PT MAJU MAPAN YIC;PT MAJU MAPAN YIC;2023-01-16;A/R Invoice;SO20301114484;SS20230101989;NULL;22000000
88;13;SDL-230100548;Tukar Faktur;PY-IN-23004044;;2023-01-20;Susilo;EVA;94363600;RS1933;PT MAJU MAPAN YIC;PT MAJU MAPAN YIC;2023-01-03;A/R Invoice;SO20301101362;SS20230100642;NULL;24000000
933;13;SDL-230100499;Tukar Faktur;PY-IN-23004044;;2023-01-20;Susilo;EVA;94363600;RS1933;PT MAJU MAPAN YIC;PT MAJU MAPAN YIC;2023-01-03;A/R Invoice;SO20301101375;SS20230101635;NULL;12121200
46788;13;SDL-230102209;Tukar Faktur;PY-IN-23004062;;2023-01-20;Bibit;EVA;2945050;RS2009;PT MULTI BOGA MAKMUR;PT MULTI BOGA MAKMUR;2023-01-04;A/R Invoice;SO20301102621;SS20230101277;NULL;435000
46789;13;SDL-230102205;Tukar Faktur;PY-IN-23004062;;2023-01-20;Bibit;EVA;2945050;RS2009;PT MULTI BOGA MAKMUR;PT MULTI BOGA MAKMUR;2023-01-04;A/R Invoice;SO20301102622;SS20230101277;NULL;555000
46790;13;SDL-230102191;Tukar Faktur;PY-IN-23004062;;2023-01-20;Bibit;EVA;2945050;RS2009;PT MULTI BOGA MAKMUR;PT MULTI BOGA MAKMUR;2023-01-04;A/R Invoice;SO20301102624;SS20230101277;NULL;853750
46791;13;SDL-230102178;Tukar Faktur;PY-IN-23004062;;2023-01-20;Bibit;EVA;2945050;RS2009;PT MULTI BOGA MAKMUR;PT MULTI BOGA MAKMUR;2023-01-04;A/R Invoice;SO20301102626;SS20230101278;NULL;522000
52711;13;SDL-230110340;Tukar Faktur;PY-IN-23004062;;2023-01-20;Bibit;EVA;2945050;RS2009;PT MULTI BOGA MAKMUR;PT MULTI BOGA MAKMUR;2023-01-12;A/R Invoice;SO20301111264;SS20230102295;NULL;435000
52712;13;SDL-230110338;Tukar Faktur;PY-IN-23004062;;2023-01-20;Bibit;EVA;2945050;RS2009;PT MULTI BOGA MAKMUR;PT MULTI BOGA MAKMUR;2023-01-12;A/R Invoice;SO20301111265;SS20230102295;NULL;144300
22815;13;SDL-230102024;Tukar Faktur;PY-IN-23004064;;2023-01-20;Affen;EVA;10042500;RS2080;PT SARANA TRANSAKSI;PT SARANA TRANSAKSI;2023-01-04;A/R Invoice;SO20301103075;SS20230101353;NULL;1998000
50742;13;SINV-230101445;Tukar Faktur;PY-IN-23004064;;2023-01-20;Affen;EVA;10042500;RS2080;PT SARANA TRANSAKSI;PT SARANA TRANSAKSI;2023-01-09;A/R Invoice;SO20301107629;SS20230101913;NULL;3924000
51482;13;SDL-230101745;Tukar Faktur;PY-IN-23004064;;2023-01-20;Affen;EVA;10042500;RS2080;PT SARANA TRANSAKSI;PT SARANA TRANSAKSI;2023-01-04;A/R Invoice;SO20301103115;SS20230102224;NULL;879000
52868;13;SINV-230101828;Tukar Faktur;PY-IN-23004064;;2023-01-20;Affen;EVA;10042500;RS2080;PT SARANA TRANSAKSI;PT SARANA TRANSAKSI;2023-01-12;A/R Invoice;SO20301111272;SS20230102224;NULL;1474500
54479;13;SDL-230111925;Tukar Faktur;PY-IN-23004064;;2023-01-20;Affen;EVA;10042500;RS2080;PT SARANA TRANSAKSI;PT SARANA TRANSAKSI;2023-01-13;A/R Invoice;SO20301111862;NULL;NULL;1332000
54503;13;SDL-230111923;Tukar Faktur;PY-IN-23004064;;2023-01-20;Affen;EVA;10042500;RS2080;PT SARANA TRANSAKSI;PT SARANA TRANSAKSI;2023-01-13;A/R Invoice;SO20301111863;NULL;NULL;435000
46814;13;SDL-230102647;Tukar Faktur;PY-IN-23004067;;2023-01-20;Bibit;EVA;6090000;RS2106;PT DAISEI SELERA INDONESIA;PT DAISEI SELERA INDONESIA;2023-01-04;A/R Invoice;SO20301102913;SS20230101219;NULL;2610000
52691;13;SDL-230110627;Tukar Faktur;PY-IN-23004067;;2023-01-20;Bibit;EVA;6090000;RS2106;PT DAISEI SELERA INDONESIA;PT DAISEI SELERA INDONESIA;2023-01-12;A/R Invoice;SO20301110916;NULL;NULL;3480000
52586;13;SDL-230108695;Tukar Faktur;PY-IN-23004068;;2023-01-20;AMIR;EVA;9180800;UM0001;WILLIAM WONGSO KULINER;WILLIAM WONGSO SERIES;2023-01-10;A/R Invoice;SO20301108819;SS20230102196;NULL;5260800
54247;13;SDL-230112760;Tukar Faktur;PY-IN-23004068;;2023-01-20;AMIR;EVA;9180800;UM0001;WILLIAM WONGSO KULINER;WILLIAM WONGSO SERIES;2023-01-13;A/R Invoice;SO20301108824;NULL;NULL;3920000
47215;13;SINV-230100599;Tukar Faktur;PY-IN-23004070;;2023-01-20;Amir;EVA;1536000;RS2118;PT KOPI MITRA KREASI;PT KOPI MITRA KREASI;2023-01-05;A/R Invoice;SO20301104118;SS20230101251;NULL;768000
52699;13;SINV-230101787;Tukar Faktur;PY-IN-23004070;;2023-01-20;Amir;EVA;1536000;RS2118;PT KOPI MITRA KREASI;PT KOPI MITRA KREASI;2023-01-12;A/R Invoice;SO20301110923;SS20230102123;NULL;768000
22651;13;SINV-230100232;Tukar Faktur;PY-IN-23004073;;2023-01-20;AMIR;EVA;7176600;RS2935;PT AXIA HARMONI KHARISMA;PT AXIA HARMONI KHARISMA;2023-01-05;A/R Invoice;SO20301104104;SS20230101167;NULL;79800
22653;13;SINV-230100233;Tukar Faktur;PY-IN-23004073;;2023-01-20;AMIR;EVA;7176600;RS2935;PT AXIA HARMONI KHARISMA;PT AXIA HARMONI KHARISMA;2023-01-05;A/R Invoice;SO20301104106;SS20230101167;NULL;3249500
49463;13;SINV-230101077;Tukar Faktur;PY-IN-23004073;;2023-01-20;AMIR;EVA;7176600;RS2935;PT AXIA HARMONI KHARISMA;PT AXIA HARMONI KHARISMA;2023-01-07;A/R Invoice;SO20301106785;SS20230101602;NULL;2144800
53147;13;SDL-230112038;Tukar Faktur;PY-IN-23004073;;2023-01-20;AMIR;EVA;7176600;RS2935;PT AXIA HARMONI KHARISMA;PT AXIA HARMONI KHARISMA;2023-01-13;A/R Invoice;SO20301112380;NULL;NULL;566940
